ID	時間	x	y	status
1889	15:53:44	47	394	0
1890	15:53:44	1337	120	0
1891	15:53:44	212	266	0
1892	15:53:44	793	255	0
1893	15:53:44	576	286	0
1894	15:53:44	296	344	0
1895	15:53:44	-1	325	0
1896	15:53:44	646	340	0
1897	15:53:45	947	292	0
1898	15:53:45	235	231	0
1899	15:53:45	395	239	0
1900	15:53:45	278	242	0
1901	15:53:45	386	286	0
1902	15:53:45	228	260	0
1903	15:53:45	-79	374	0
1904	15:53:45	410	412	0
1905	15:53:46	869	402	0
1906	15:53:46	42	388	0
1907	15:53:46	862	321	0
1908	15:53:46	1642	410	0
1909	15:53:46	939	391	0
1910	15:53:46	947	373	0
1911	15:53:46	1248	398	0
1912	15:53:46	1629	325	0
1913	15:53:47	519	296	0
1914	15:53:47	1352	426	0
1915	15:53:47	363	324	0
1916	15:53:47	125	294	0
1917	15:53:47	304	449	0
1918	15:53:47	566	453	0
1919	15:53:47	328	390	0
1920	15:53:47	935	383	0
1921	15:53:48	760	389	0
1922	15:53:48	876	287	0
1923	15:53:48	1149	342	0
1924	15:53:48	476	280	0
1925	15:53:48	-155	305	0
1926	15:53:49	-77	308	0
1927	15:53:49	79	288	0
1928	15:53:49	805	275	0
1929	15:53:49	1878	232	0
1930	15:53:49	378	291	0
1931	15:53:49	1030	250	0
1932	15:53:49	608	276	0
1933	15:53:49	450	318	0
1934	15:53:50	-47	365	0
1935	15:53:50	136	365	0
1936	15:53:50	149	362	0
1937	15:53:50	-8	314	1
1938	15:53:50	862	245	2
1939	15:53:50	479	271	2
1940	15:53:50	339	320	2
1941	15:53:50	56	295	2
1942	15:53:51	1580	291	2
1943	15:53:51	496	420	3
1944	15:53:51	597	341	0
1945	15:53:51	928	376	0
1946	15:53:51	525	310	0
1947	15:53:51	391	295	0
1948	15:53:51	907	350	0
1949	15:53:51	427	277	0
1950	15:53:51	505	259	0
1951	15:53:52	338	335	0
1952	15:53:52	808	299	0
1953	15:53:52	688	295	0
1954	15:53:52	486	323	0
1955	15:53:52	159	339	0
1956	15:53:52	-437	269	0
1957	15:53:52	1398	394	0
1958	15:53:52	913	344	0
1959	15:53:52	259	345	0
1960	15:53:53	886	296	0
1961	15:53:53	903	285	0
1962	15:53:53	1577	338	0
1963	15:53:53	769	322	0
1964	15:53:53	660	344	0
1965	15:53:53	-179	331	0
1966	15:53:53	2186	277	0
1967	15:53:54	308	299	0
1968	15:53:54	345	288	0
1969	15:53:54	550	308	0
1970	15:53:54	-86	330	0
1971	15:53:54	355	337	0
1972	15:53:54	-46	308	0
1973	15:53:54	343	274	0
1974	15:53:54	337	289	0
1975	15:53:54	399	279	0
1976	15:53:55	167	328	0
1977	15:53:55	915	313	0
1978	15:53:55	621	285	0
1979	15:53:55	-423	402	0
1980	15:53:55	181	338	0
1981	15:53:55	314	314	0
1982	15:53:55	448	309	0
1983	15:53:56	509	307	0
1984	15:53:56	291	307	0
1985	15:53:56	377	282	0
1986	15:53:56	510	272	0
1987	15:53:56	1231	340	0
1988	15:53:56	1897	377	0
1989	15:53:56	1723	472	0
1990	15:53:56	1450	427	0
1991	15:53:56	1560	426	0
1992	15:53:57	725	411	0
1993	15:53:57	732	490	0
1994	15:53:57	351	479	0
1995	15:53:57	546	421	0
1996	15:53:57	678	242	0
1997	15:53:57	1090	386	0
1998	15:53:57	892	392	0
1999	15:53:58	-144	287	0
2000	15:53:58	632	461	0
2001	15:53:58	812	628	0
2002	15:53:58	853	491	0
2003	15:53:58	734	541	0
2004	15:53:58	415	497	0
2005	15:53:58	575	536	0
2006	15:53:58	1115	521	0
2007	15:53:58	218	566	0
2008	15:53:59	496	611	0
2009	15:53:59	242	447	0
2010	15:53:59	635	357	0
2011	15:53:59	272	217	0
2012	15:53:59	805	254	0
2013	15:53:59	1086	295	0
2014	15:54:00	440	275	0
2015	15:54:00	587	227	0
2016	15:54:00	-339	265	0
2017	15:54:00	48	299	0
2018	15:54:00	313	232	0
2019	15:54:00	452	263	0
2020	15:54:00	358	281	0
2021	15:54:00	-188	258	0
2022	15:54:01	-210	323	0
2023	15:54:01	-344	228	0
2024	15:54:01	694	331	0
2025	15:54:01	-142	275	0
2026	15:54:01	-373	324	1
2027	15:54:01	-174	321	2
2028	15:54:01	-375	333	2
2029	15:54:01	-31	314	2
2030	15:54:02	378	250	2
2031	15:54:02	1301	320	2
2032	15:54:02	706	294	2
2033	15:54:02	458	238	3
2034	15:54:02	1303	383	0
2035	15:54:02	713	325	0
2036	15:54:02	219	369	0
2037	15:54:02	243	371	0
2038	15:54:03	1144	306	0
2039	15:54:03	851	359	0
2040	15:54:03	570	499	0
2041	15:54:03	-14	357	0
2042	15:54:03	76	171	0
2043	15:54:03	315	346	0
2044	15:54:03	813	314	0
2045	15:54:03	948	479	0
2046	15:54:04	1176	284	0
2047	15:54:04	495	355	0
2048	15:54:04	852	305	0
2049	15:54:04	316	288	0
2050	15:54:04	187	294	0
2051	15:54:05	563	278	0
2052	15:54:05	837	285	0
2053	15:54:05	-37	351	0
2054	15:54:05	314	533	0
2055	15:54:05	-206	440	0
2056	15:54:05	-630	365	0
2057	15:54:05	292	326	0
2058	15:54:06	291	442	1
2059	15:54:06	196	383	2
2060	15:54:06	617	196	2
2061	15:54:06	266	467	2
2062	15:54:06	1054	409	2
2063	15:54:06	585	403	2
2064	15:54:06	775	368	2
2065	15:54:06	-46	404	2
2066	15:54:07	527	283	2
2067	15:54:07	565	278	3
2068	15:54:07	693	335	0
2069	15:54:07	722	327	0
2070	15:54:07	467	388	0
2071	15:54:07	468	293	0
2072	15:54:07	1226	300	0
2073	15:54:08	1518	295	0
2074	15:54:08	1962	324	0
2075	15:54:08	1155	403	0
2076	15:54:08	595	364	0
2077	15:54:08	667	353	0
2078	15:54:08	520	392	0
2079	15:54:08	1032	369	0
2080	15:54:08	615	315	0
2081	15:54:09	532	319	0
2082	15:54:09	144	418	0
2083	15:54:09	-153	335	0
2084	15:54:09	313	385	0
2085	15:54:09	52	370	0
2086	15:54:09	-48	295	0
2087	15:54:09	119	335	1
2088	15:54:09	-223	333	2
2089	15:54:10	31	357	2
2090	15:54:10	269	370	2
2091	15:54:10	1030	461	2
2092	15:54:10	875	360	2
2093	15:54:10	1386	441	2
2094	15:54:10	1101	509	3
2095	15:54:10	903	506	0
2096	15:54:11	1201	496	0
2097	15:54:11	945	493	0
2098	15:54:11	963	386	0
2099	15:54:11	1040	394	0
2100	15:54:11	1052	352	0
2101	15:54:11	810	415	0
2102	15:54:11	760	495	0
2103	15:54:11	937	443	0
2104	15:54:11	718	466	0
2105	15:54:12	361	375	0
2106	15:54:12	498	268	0
2107	15:54:12	-131	258	0
2108	15:54:12	622	251	0
2109	15:54:12	537	324	0
2110	15:54:12	686	316	0
2111	15:54:12	337	401	0
2112	15:54:13	82	425	0
2113	15:54:13	-202	475	0
2114	15:54:13	50	451	0
2115	15:54:13	-136	460	1
2116	15:54:13	-28	427	2
2117	15:54:13	-97	414	2
2118	15:54:13	-258	381	2
2119	15:54:13	154	343	2
2120	15:54:13	157	378	2
2121	15:54:13	-288	423	2
2122	15:54:14	-192	438	2
2123	15:54:14	-76	416	2
2124	15:54:14	-136	437	2
2125	15:54:14	-136	420	2
2126	15:54:14	-578	464	2
2127	15:54:14	-371	466	2
2128	15:54:14	-193	444	2
2129	15:54:14	-507	374	2
2130	15:54:14	-659	370	2
2131	15:54:15	-371	344	2
2132	15:54:15	192	367	2
2133	15:54:15	-180	392	2
2134	15:54:15	-612	425	2
2135	15:54:15	-542	452	2
2136	15:54:15	-45	451	2
2137	15:54:15	-55	456	2
2138	15:54:15	-461	410	2
2139	15:54:15	-293	484	2
2140	15:54:16	-189	450	2
2141	15:54:16	-478	418	2
2142	15:54:16	114	374	2
2143	15:54:16	201	414	2
2144	15:54:16	-372	445	2
2145	15:54:16	-510	396	2
2146	15:54:16	-499	429	2
2147	15:54:16	-285	408	2
2148	15:54:16	-355	437	2
2149	15:54:17	-231	465	2
2150	15:54:17	106	415	2
2151	15:54:17	-24	418	2
2152	15:54:17	-69	468	2
2153	15:54:17	-647	465	2
2154	15:54:17	-617	442	2
2155	15:54:17	-608	425	2
2156	15:54:17	-337	446	2
2157	15:54:17	505	337	2
2158	15:54:18	131	389	2
2159	15:54:18	438	378	2
2160	15:54:18	-3	414	2
2161	15:54:18	156	412	2
2162	15:54:18	-42	413	2
2163	15:54:18	-9	414	2
2164	15:54:18	-281	425	2
2165	15:54:18	-47	448	2
2166	15:54:18	-162	412	2
2167	15:54:19	-544	512	2
2168	15:54:19	-669	432	2
2169	15:54:19	-313	448	2
2170	15:54:19	-577	486	2
2171	15:54:19	77	400	2
2172	15:54:19	75	427	2
2173	15:54:19	-333	409	2
2174	15:54:19	-143	405	2
2175	15:54:20	-61	395	2
2176	15:54:20	282	389	2
2177	15:54:20	157	401	2
2178	15:54:20	-177	449	2
2179	15:54:20	-406	474	2
2180	15:54:20	-377	453	2
2181	15:54:20	230	434	2
2182	15:54:20	-160	434	2
2183	15:54:20	221	376	2
2184	15:54:21	-148	381	2
2185	15:54:21	-89	441	2
2186	15:54:21	1141	379	2
2187	15:54:21	1022	339	2
2188	15:54:21	275	328	2
2189	15:54:21	446	283	2
2190	15:54:21	360	294	2
2191	15:54:21	526	297	3
2192	15:54:22	606	338	0
2193	15:54:22	388	361	0
2194	15:54:22	1418	412	0
2195	15:54:22	1086	323	0
2196	15:54:22	528	322	0
2197	15:54:22	1254	313	0
2198	15:54:23	1523	367	0
2199	15:54:23	848	389	0
2200	15:54:23	1229	355	0
2201	15:54:23	1022	442	0
2202	15:54:23	948	479	0
2203	15:54:23	368	356	0
2204	15:54:23	769	433	0
2205	15:54:23	796	408	0
2206	15:54:23	468	448	0
2207	15:54:24	851	406	0
2208	15:54:24	1059	394	0
2209	15:54:24	385	339	0
2210	15:54:24	717	429	0
2211	15:54:24	745	398	0
2212	15:54:24	105	336	0
2213	15:54:24	91	401	0
2214	15:54:25	288	400	0
2215	15:54:25	184	451	1
2216	15:54:25	353	365	2
2217	15:54:25	1132	329	2
2218	15:54:25	514	386	2
2219	15:54:25	528	389	3
2220	15:54:25	37	431	0
2221	15:54:25	785	435	0
2222	15:54:26	774	423	0
2223	15:54:26	1053	387	0
2224	15:54:26	1006	389	0
2225	15:54:26	615	394	0
2226	15:54:26	406	453	0
2227	15:54:26	1083	404	0
2228	15:54:26	744	363	0
2229	15:54:26	314	317	0
2230	15:54:27	319	423	0
2231	15:54:27	1250	319	0
2232	15:54:27	306	351	0
2233	15:54:27	1246	360	0
2234	15:54:27	555	416	0
2235	15:54:27	940	257	0
2236	15:54:27	-315	387	0
2237	15:54:27	965	270	0
2238	15:54:28	1595	343	0
2239	15:54:28	1119	369	0
2240	15:54:28	1101	306	0
2241	15:54:28	1221	361	0
2242	15:54:28	815	301	0
2243	15:54:28	877	381	0
2244	15:54:29	941	374	0
2245	15:54:29	970	350	0
2246	15:54:29	964	407	0
2247	15:54:29	677	419	0
2248	15:54:29	1083	343	0
2249	15:54:29	1515	336	0
2250	15:54:29	1660	334	0
2251	15:54:29	991	293	0
2252	15:54:29	1157	342	0
2253	15:54:30	167	332	0
2254	15:54:30	467	338	0
2255	15:54:30	784	383	0
2256	15:54:30	1032	384	0
2257	15:54:30	1285	388	0
2258	15:54:30	704	358	0
2259	15:54:30	1412	368	0
2260	15:54:30	876	466	0
2261	15:54:31	1111	340	0
2262	15:54:31	108	347	0
2263	15:54:31	669	340	0
2264	15:54:31	1315	460	0
2265	15:54:31	244	349	0
2266	15:54:31	68	413	0
2267	15:54:31	-160	333	0
2268	15:54:31	460	368	0
2269	15:54:31	-202	341	0
2270	15:54:32	845	435	0
2271	15:54:32	234	484	0
2272	15:54:32	166	418	1
2273	15:54:32	983	397	2
2274	15:54:32	210	512	2
2275	15:54:32	202	471	2
2276	15:54:32	474	424	2
2277	15:54:33	61	231	2
2278	15:54:33	694	446	2
2279	15:54:33	974	362	2
2280	15:54:33	157	469	2
2281	15:54:33	-236	556	2
2282	15:54:33	546	539	2
2283	15:54:34	656	428	2
2284	15:54:34	413	483	2
2285	15:54:34	118	437	2
2286	15:54:34	74	446	2
2287	15:54:34	80	436	2
2288	15:54:34	674	221	2
2289	15:54:34	721	311	2
2290	15:54:35	1385	415	2
2291	15:54:35	939	388	3
2292	15:54:35	544	445	0
2293	15:54:35	1283	452	0
2294	15:54:35	1037	426	0
2295	15:54:35	1812	275	0
2296	15:54:35	511	352	0
2297	15:54:35	177	419	0
2298	15:54:35	690	332	0
2299	15:54:36	105	345	0
2300	15:54:36	295	333	0
2301	15:54:36	234	324	0
2302	15:54:36	569	208	0
2303	15:54:36	718	347	0
2304	15:54:36	-125	325	0
2305	15:54:36	-149	303	0
2306	15:54:36	427	282	0
2307	15:54:37	663	249	0
2308	15:54:37	696	226	0
2309	15:54:37	104	124	0
2310	15:54:37	667	254	0
2311	15:54:37	1742	333	0
2312	15:54:37	583	302	0
2313	15:54:37	1433	351	0
2314	15:54:38	945	402	0
2315	15:54:38	575	353	0
2316	15:54:38	920	328	0
2317	15:54:38	1203	420	0
2318	15:54:38	687	502	0
2319	15:54:38	1385	370	0
2320	15:54:38	1318	397	0
2321	15:54:39	1208	389	0
2322	15:54:39	1541	397	0
2323	15:54:39	527	440	0
2324	15:54:39	410	402	0
2325	15:54:39	729	391	0
2326	15:54:39	760	420	0
2327	15:54:39	799	376	0
2328	15:54:39	302	380	0
2329	15:54:40	48	408	0
2330	15:54:40	861	348	0
2331	15:54:40	517	340	0
2332	15:54:40	1118	318	0
2333	15:54:40	-219	414	0
2334	15:54:40	-257	390	0
2335	15:54:40	1065	347	0
2336	15:54:40	1301	489	0
2337	15:54:41	1129	434	0
2338	15:54:41	1168	434	0
2339	15:54:41	1191	426	0
2340	15:54:41	1050	410	0
2341	15:54:41	91	368	0
2342	15:54:41	813	390	0
2343	15:54:41	810	400	0
2344	15:54:41	959	414	0
2345	15:54:42	609	357	0
2346	15:54:42	1095	347	0
2347	15:54:42	1333	294	0
2348	15:54:42	1491	281	0
2349	15:54:42	918	337	0
2350	15:54:42	616	376	0
2351	15:54:42	440	285	0
2352	15:54:43	462	484	0
2353	15:54:43	655	410	0
2354	15:54:43	642	413	0
2355	15:54:43	135	422	0
2356	15:54:43	280	415	0
2357	15:54:43	-293	376	0
2358	15:54:43	74	521	1
2359	15:54:43	455	361	2
2360	15:54:44	833	392	2
2361	15:54:44	848	428	2
2362	15:54:44	402	343	3
2363	15:54:44	1501	294	0
2364	15:54:44	833	330	0
2365	15:54:44	1136	317	0
2366	15:54:44	781	418	0
2367	15:54:45	864	401	0
2368	15:54:45	1134	382	0
2369	15:54:45	299	381	0
2370	15:54:45	737	364	0
2371	15:54:45	1247	406	0
2372	15:54:45	1215	398	0
2373	15:54:45	1054	421	0
2374	15:54:46	27	415	0
2375	15:54:46	296	443	0
2376	15:54:46	592	475	0
2377	15:54:46	496	468	0
2378	15:54:46	557	465	0
2379	15:54:46	205	481	0
2380	15:54:46	827	452	0
2381	15:54:47	987	480	0
2382	15:54:47	868	468	0
2383	15:54:47	979	370	0
2384	15:54:47	-424	384	0
2385	15:54:47	634	356	0
2386	15:54:47	662	335	0
2387	15:54:47	731	405	0
2388	15:54:47	971	341	0
2389	15:54:48	-49	388	0
2390	15:54:48	480	403	0
2391	15:54:48	287	363	0
2392	15:54:48	699	431	0
2393	15:54:48	-52	488	0
2394	15:54:48	236	474	0
2395	15:54:48	964	445	0
2396	15:54:49	337	430	0
2397	15:54:49	214	455	0
2398	15:54:49	443	406	0
2399	15:54:49	-37	390	0
2400	15:54:49	881	340	0
2401	15:54:49	591	371	0
2402	15:54:49	-266	415	0
2403	15:54:49	80	380	0
2404	15:54:50	-330	345	0
2405	15:54:50	263	351	1
2406	15:54:50	262	333	2
2407	15:54:50	-126	369	2
2408	15:54:50	732	361	2
2409	15:54:50	1241	372	2
2410	15:54:50	883	335	2
2411	15:54:51	582	365	3
2412	15:54:51	955	354	0
2413	15:54:51	230	439	0
2414	15:54:51	542	459	0
2415	15:54:51	892	439	0
2416	15:54:51	1358	460	0
2417	15:54:51	991	438	0
2418	15:54:51	1293	353	0
2419	15:54:52	1392	377	0
2420	15:54:52	550	356	0
2421	15:54:52	397	356	0
2422	15:54:52	582	447	0
2423	15:54:52	793	445	0
2424	15:54:52	975	383	0
2425	15:54:52	408	337	0
2426	15:54:52	1104	374	0
2427	15:54:53	684	373	0
2428	15:54:53	1124	443	0
2429	15:54:53	1235	424	0
2430	15:54:53	1239	346	0
2431	15:54:53	599	373	0
2432	15:54:53	1023	361	0
2433	15:54:53	849	425	0
2434	15:54:53	801	348	0
2435	15:54:54	939	367	0
2436	15:54:54	533	317	0
2437	15:54:54	742	332	0
2438	15:54:54	828	436	0
2439	15:54:54	614	407	0
2440	15:54:54	16	391	0
2441	15:54:54	-2	435	0
2442	15:54:54	235	528	0
2443	15:54:55	1138	564	0
2444	15:54:55	1298	498	0
2445	15:54:55	1611	504	0
2446	15:54:55	1110	513	0
2447	15:54:55	1020	488	0
2448	15:54:55	593	477	0
2449	15:54:55	1068	469	0
2450	15:54:55	1611	523	0
2451	15:54:56	50	429	0
2452	15:54:56	1172	493	0
2453	15:54:56	1324	433	0
2454	15:54:56	1140	491	0
2455	15:54:56	-115	501	0
2456	15:54:56	632	469	0
2457	15:54:57	324	472	0
2458	15:54:57	580	440	0
2459	15:54:57	109	450	0
2460	15:54:57	926	448	0
2461	15:54:57	-5	409	0
2462	15:54:57	295	303	0
2463	15:54:57	1387	336	0
2464	15:54:57	704	380	0
2465	15:54:58	409	358	0
2466	15:54:58	1100	358	0
2467	15:54:58	631	488	0
2468	15:54:58	817	153	0
2469	15:54:58	-417	432	0
2470	15:54:58	-66	426	0
2471	15:54:58	1663	324	0
2472	15:54:58	1228	377	0
2473	15:54:59	1695	338	0
2474	15:54:59	1349	372	0
2475	15:54:59	1539	393	0
2476	15:54:59	420	497	0
2477	15:54:59	157	375	0
2478	15:54:59	522	423	0
2479	15:54:59	137	376	0
2480	15:55:00	-90	389	0
2481	15:55:00	633	330	0
2482	15:55:00	-97	407	0
2483	15:55:00	707	352	0
2484	15:55:00	166	353	0
2485	15:55:00	-55	489	0
2486	15:55:00	1409	418	0
2487	15:55:00	1150	504	0
2488	15:55:01	1373	480	0
2489	15:55:01	1120	485	0
2490	15:55:01	260	512	0
2491	15:55:01	555	405	0
2492	15:55:01	372	347	0
2493	15:55:01	123	331	0
2494	15:55:01	592	381	0
2495	15:55:01	447	410	0
2496	15:55:02	315	392	0
2497	15:55:02	277	394	0
2498	15:55:02	836	479	0
2499	15:55:02	850	461	0
2500	15:55:02	1201	513	0
2501	15:55:02	374	473	0
2502	15:55:02	510	459	0
2503	15:55:02	573	439	0
2504	15:55:03	492	451	0
2505	15:55:03	55	417	0
2506	15:55:03	1182	376	0
2507	15:55:03	1081	332	0
2508	15:55:03	724	332	0
2509	15:55:03	923	329	0
2510	15:55:03	584	359	0
2511	15:55:03	808	346	0
2512	15:55:04	61	453	0
2513	15:55:04	521	421	0
2514	15:55:04	211	468	0
2515	15:55:04	309	430	0
2516	15:55:04	739	380	0
2517	15:55:04	545	396	0
2518	15:55:04	-215	309	0
2519	15:55:04	230	272	0
2520	15:55:05	-162	408	0
2521	15:55:05	316	471	0
2522	15:55:05	944	417	0
2523	15:55:05	1287	352	0
2524	15:55:05	1638	341	0
2525	15:55:05	1001	362	0
2526	15:55:05	1202	395	0
2527	15:55:05	746	387	0
2528	15:55:05	823	365	0
2529	15:55:06	815	415	0
2530	15:55:06	556	402	0
2531	15:55:06	158	428	0
2532	15:55:06	1256	503	0
2533	15:55:06	1446	491	0
2534	15:55:06	1317	411	0
2535	15:55:06	936	470	0
2536	15:55:06	1041	457	0
2537	15:55:07	330	410	0
2538	15:55:07	355	384	0
2539	15:55:07	473	342	0
2540	15:55:07	1021	335	0
2541	15:55:07	654	398	0
2542	15:55:07	167	375	0
2543	15:55:07	344	386	0
2544	15:55:07	120	411	0
2545	15:55:08	270	387	0
2546	15:55:08	733	394	0
2547	15:55:08	867	452	0
2548	15:55:08	301	326	0
2549	15:55:08	1113	414	0
2550	15:55:08	557	463	0
2551	15:55:08	726	445	0
2552	15:55:09	771	465	0
2553	15:55:09	263	419	0
2554	15:55:09	839	433	0
2555	15:55:09	974	436	0
2556	15:55:09	772	402	0
2557	15:55:09	665	439	0
2558	15:55:10	-302	427	0
2559	15:55:10	585	312	0
2560	15:55:10	894	355	0
2561	15:55:10	-94	448	0
2562	15:55:10	792	423	0
2563	15:55:10	655	465	0
2564	15:55:10	556	492	0
2565	15:55:10	552	499	0
2566	15:55:11	512	496	0
2567	15:55:11	708	410	0
2568	15:55:11	530	404	0
2569	15:55:11	1254	367	0
2570	15:55:11	767	382	0
2571	15:55:11	723	358	0
2572	15:55:11	1034	380	0
2573	15:55:11	981	392	0
2574	15:55:12	976	359	0
2575	15:55:12	779	283	0
2576	15:55:12	-234	475	0
2577	15:55:12	877	374	0
2578	15:55:12	784	402	0
2579	15:55:12	1215	382	0
2580	15:55:12	789	426	0
2581	15:55:13	629	501	0
2582	15:55:13	629	474	0
2583	15:55:13	809	458	0
2584	15:55:13	670	441	0
2585	15:55:13	716	432	0
2586	15:55:13	688	400	0
2587	15:55:13	132	492	0
2588	15:55:13	727	468	0
2589	15:55:14	708	455	0
2590	15:55:14	544	430	0
2591	15:55:14	868	379	0
2592	15:55:14	721	484	0
2593	15:55:14	-251	412	0
2594	15:55:14	268	478	0
2595	15:55:14	601	469	0
2596	15:55:15	426	465	0
2597	15:55:15	252	442	0
2598	15:55:15	882	446	0
2599	15:55:15	1032	449	0
2600	15:55:15	2260	355	0
2601	15:55:15	1404	391	0
2602	15:55:15	1182	440	0
2603	15:55:15	2222	351	0
2604	15:55:16	563	355	0
2605	15:55:16	733	226	0
2606	15:55:16	221	269	0
2607	15:55:16	-112	331	0
2608	15:55:16	302	299	0
2609	15:55:16	4	354	0
2610	15:55:16	-185	378	0
2611	15:55:17	518	360	0
2612	15:55:17	281	373	0
2613	15:55:17	570	322	0
2614	15:55:17	536	336	0
2615	15:55:17	690	285	0
2616	15:55:17	233	311	0
2617	15:55:17	252	258	0
2618	15:55:18	330	288	0
2619	15:55:18	1287	404	0
2620	15:55:18	770	350	0
2621	15:55:18	1050	378	0
2622	15:55:18	162	420	0
2623	15:55:18	669	477	0
2624	15:55:18	479	510	0
2625	15:55:19	939	413	0
2626	15:55:19	772	445	0
2627	15:55:19	571	443	0
2628	15:55:19	825	424	0
2629	15:55:19	892	321	0
2630	15:55:19	-537	385	0
2631	15:55:19	91	462	0
2632	15:55:20	1242	401	0
2633	15:55:20	1408	417	0
2634	15:55:20	943	453	0
2635	15:55:20	530	456	0
2636	15:55:20	671	437	0
2637	15:55:20	555	442	0
2638	15:55:20	853	469	0
2639	15:55:20	966	473	0
2640	15:55:21	1543	378	0
2641	15:55:21	593	334	0
2642	15:55:21	110	411	0
2643	15:55:21	272	376	0
2644	15:55:21	342	383	0
2645	15:55:21	362	363	0
2646	15:55:21	632	363	0
2647	15:55:22	-12	408	0
2648	15:55:22	650	383	0
2649	15:55:22	382	347	0
2650	15:55:22	720	320	0
2651	15:55:22	1828	453	0
2652	15:55:22	1956	423	0
2653	15:55:22	1538	379	0
2654	15:55:23	1058	488	0
2655	15:55:23	1458	447	0
2656	15:55:23	1706	432	0
2657	15:55:23	1591	376	0
2658	15:55:23	1622	452	0
2659	15:55:23	1548	412	0
2660	15:55:23	1381	354	0
2661	15:55:23	953	371	0
2662	15:55:23	1114	455	0
2663	15:55:24	1095	467	0
2664	15:55:24	1161	372	0
2665	15:55:24	321	421	0
2666	15:55:24	-140	382	0
2667	15:55:24	367	382	0
2668	15:55:24	236	410	0
2669	15:55:24	193	343	0
2670	15:55:24	511	428	0
2671	15:55:25	-90	399	0
2672	15:55:25	167	335	0
2673	15:55:25	405	361	0
2674	15:55:25	96	336	0
2675	15:55:25	318	350	0
2676	15:55:25	258	358	0
2677	15:55:25	955	276	0
2678	15:55:26	1006	301	0
2679	15:55:26	276	345	0
2680	15:55:26	565	331	0
2681	15:55:26	413	339	0
2682	15:55:26	447	339	0
2683	15:55:26	-196	299	0
2684	15:55:26	234	369	0
2685	15:55:26	1384	342	0
2686	15:55:27	1043	285	0
2687	15:55:27	987	334	0
2688	15:55:27	899	292	0
2689	15:55:27	1030	329	0
2690	15:55:27	977	352	0
2691	15:55:27	341	363	0
2692	15:55:27	1100	304	0
2693	15:55:28	491	294	0
2694	15:55:28	675	293	0
2695	15:55:28	973	382	0
2696	15:55:28	930	334	0
2697	15:55:28	705	373	0
2698	15:55:28	450	438	0
2699	15:55:28	624	475	0
2700	15:55:28	773	452	0
2701	15:55:29	806	426	0
2702	15:55:29	876	436	0
2703	15:55:29	663	431	0
2704	15:55:29	-229	467	0
2705	15:55:29	632	339	0
2706	15:55:29	232	318	0
2707	15:55:29	400	331	0
2708	15:55:29	355	315	0
2709	15:55:30	128	365	0
2710	15:55:30	851	349	0
2711	15:55:30	957	275	0
2712	15:55:30	75	298	0
2713	15:55:30	799	250	0
2714	15:55:30	213	331	0
2715	15:55:30	199	289	0
2716	15:55:30	-208	313	0
2717	15:55:31	170	334	1
2718	15:55:31	103	392	2
2719	15:55:31	736	375	2
2720	15:55:31	1689	415	2
2721	15:55:31	1786	353	2
2722	15:55:31	1756	322	3
2723	15:55:31	1682	370	0
2724	15:55:31	1075	428	0
2725	15:55:32	820	436	0
2726	15:55:32	150	385	0
2727	15:55:32	1394	403	0
2728	15:55:32	1061	429	0
2729	15:55:32	1069	463	0
2730	15:55:32	667	455	0
2731	15:55:32	843	468	0
2732	15:55:32	568	406	0
2733	15:55:32	604	438	0
2734	15:55:33	713	400	0
2735	15:55:33	672	242	0
2736	15:55:33	1915	285	0
2737	15:55:33	859	390	0
2738	15:55:33	1437	420	0
2739	15:55:33	1031	355	0
2740	15:55:33	689	415	0
2741	15:55:34	1248	345	0
2742	15:55:34	481	319	0
2743	15:55:34	1007	378	0
2744	15:55:34	1504	427	0
2745	15:55:34	1163	310	0
2746	15:55:34	775	243	0
2747	15:55:34	1436	263	0
2748	15:55:34	1498	331	0
2749	15:55:35	1075	343	0
2750	15:55:35	874	261	0
2751	15:55:35	1325	313	0
2752	15:55:35	1369	441	0
2753	15:55:35	727	434	0
2754	15:55:35	1249	407	0
2755	15:55:35	-352	402	0
2756	15:55:36	596	403	0
2757	15:55:36	1873	353	0
2758	15:55:36	1871	444	0
2759	15:55:36	1141	476	0
2760	15:55:36	1431	478	0
2761	15:55:36	-384	481	0
2762	15:55:37	-75	460	0
2763	15:55:37	959	370	0
2764	15:55:37	534	330	0
2765	15:55:37	715	273	0
2766	15:55:37	639	282	0
2767	15:55:37	610	284	0
2768	15:55:37	529	294	0
2769	15:55:37	635	301	0
2770	15:55:38	93	395	0
2771	15:55:38	656	254	0
2772	15:55:38	673	296	0
2773	15:55:38	342	332	0
2774	15:55:38	516	348	0
2775	15:55:38	868	325	0
2776	15:55:38	677	377	0
2777	15:55:38	659	357	0
2778	15:55:39	1080	434	0
2779	15:55:39	986	475	0
2780	15:55:39	1234	402	0
2781	15:55:39	1179	345	0
2782	15:55:39	918	410	0
2783	15:55:39	1343	360	0
2784	15:55:39	1576	400	0
2785	15:55:39	1347	413	0
2786	15:55:40	-8	369	0
2787	15:55:40	273	381	0
2788	15:55:40	-231	438	0
2789	15:55:40	47	419	1
2790	15:55:40	96	402	2
2791	15:55:40	-6	406	2
2792	15:55:40	967	468	2
2793	15:55:40	1387	445	2
2794	15:55:41	1510	465	2
2795	15:55:41	207	427	2
2796	15:55:41	1288	295	2
2797	15:55:41	1338	363	3
2798	15:55:41	1001	367	0
